"Date","Time","Text","Retweets","Replies","Potential Impressions","Link"
"2012 Apr 30 12:00:00 AM","9:37 AM","http://blog.cookcountygov.com/2012/04/30/task-force-recommends-eventual-elimination-of-unincorporated-cook/","0","0","3,112","http://twitter.com/ToniPreckwinkle/status/197001846995435522"
"2012 Apr 17 12:00:00 AM","6:31 AM","Click http://t.co/u0UNXaSf & help find the pay she doesn't get for equal work. Come to the Equal Pay Rally, Today@Noon, Daley Plaza","3","0","8,344","http://twitter.com/ToniPreckwinkle/status/192243804152143875"
"2012 Apr 17 12:00:00 AM","6:33 AM","It's Spring and It's Earth Week!  Click http://blog.cookcountyil.gov/sustainability/2012/04/15/its-spring-and-its-earth-week/ for more Earth Week events in Cook County. #earthweek #sustainability","2","0","3,472","http://twitter.com/ToniPreckwinkle/status/192244314292748289"
"2012 Apr 17 12:00:00 AM","6:33 AM","Watch the meetings on Facebook too!  Click on the ""Watch Meetings"" link at above right. http://fb.me/1xJgA5Wph","0","0","3,786","http://twitter.com/ToniPreckwinkle/status/192244387370106880"
"2012 Apr 17 12:00:00 AM","7:01 AM","We've got a new Sustainability website for you. http://t.co/u79FFcfI where you can find our projects, sustainability news, events, and more.","2","0","3,241","http://twitter.com/ToniPreckwinkle/status/192251481536212995"
"2012 Apr 17 12:00:00 AM","7:24 AM","@JPJAC The vendor is working on H.264 streaming.  Should be available by summer.","0","0","2,717","http://twitter.com/ToniPreckwinkle/status/192257302248701952"
"2012 Apr 17 12:00:00 AM","7:30 AM","Equal Pay Rally in the Sun-Times: http://www.suntimes.com/business/11938333-420/women-to-rally-for-equal-pay-tuesday-at-daley-center.html Come to the Equal Pay Rally, Today@Noon, Daley Plaza","0","0","2,717","http://twitter.com/ToniPreckwinkle/status/192258649572380673"
"2012 Apr 17 12:00:00 AM","9:18 AM","Watch today's board meeting live from your Facebook page: http://www.facebook.com/pages/Cook-County-Blog/173076552730688?sk=app_211398918970712","0","0","2,718","http://twitter.com/ToniPreckwinkle/status/192286041691009024"
"2012 Apr 17 12:00:00 AM","9:19 AM","After the Consent Items, the Cook County Board Meeting is in full swing. Click here to watch live: http://cook-county.granicus.com/MediaPlayer.php?view_id=3&event_id=13","0","0","2,718","http://twitter.com/ToniPreckwinkle/status/192286105662533632"
"2012 Apr 17 12:00:00 AM","9:44 AM","Preparing for today's Equal Pay Rally.  Come join us: today at noon, Daley Plaza http://twitter.com/ToniPreckwinkle/status/192292520833720321/photo/1","0","0","2,718","http://twitter.com/ToniPreckwinkle/status/192292520833720321"
"2012 Apr 17 12:00:00 AM","10:13 AM","We are live streaming the Equal Pay Rally, please retweet.  Listen live: http://mixlr.com/cookcountyradio http://twitter.com/ToniPreckwinkle/status/192299692405686272/photo/1","0","0","2,719","http://twitter.com/ToniPreckwinkle/status/192299692405686272"
"2012 Apr 17 12:00:00 AM","10:18 AM","We're just underway, come join us at the Equal Pay Rally, Daley Plaza. Listen live http://mixlr.com/cookcountyradio http://twitter.com/ToniPreckwinkle/status/192301067814453248/photo/1","1","0","2,724","http://twitter.com/ToniPreckwinkle/status/192301067814453248"
"2012 Apr 17 12:00:00 AM","12:26 PM","Registering employees at ""Spring Into Health"", the health and wellness fair for Cook County Employees http://ow.ly/i/ztqk","1","0","16,038","http://twitter.com/ToniPreckwinkle/status/192333210812817409"
"2012 Apr 17 12:00:00 AM","12:28 PM","Discussing diet at the ""Spring Into Health"" health fair for Cook County employees. http://ow.ly/i/ztrw","0","0","2,719","http://twitter.com/ToniPreckwinkle/status/192333837597016065"
"2012 Apr 17 12:00:00 AM","12:30 PM","President Preckwinkle at the April 17th ""Spring Into Health"" health and wellness fair for County employees. http://ow.ly/i/ztsa","0","0","2,719","http://twitter.com/ToniPreckwinkle/status/192334183312527360"
"2012 Apr 17 12:00:00 AM","2:41 PM","Video of the 4/17 board mtg is ready http://blog.cookcountyil.gov/secretarytotheboard/ @new website, http://blog.cookcountygov.com/ @web pages, http://www.facebook.com/pages/Cook-County-Blog/173076552730688?sk=app_211398918970712 on Facebook","0","0","2,718","http://twitter.com/ToniPreckwinkle/status/192367153557680130"
"2012 Apr 17 12:00:00 AM","2:48 PM","@tonipreckwinkle at the equal pay rally! http://twitpic.com/9ayz6p via @TwitPic","0","0","2,718","http://twitter.com/ToniPreckwinkle/status/192368929144963072"
"2012 Apr 17 12:00:00 AM","6:01 PM","http://fpdcc.com/baldeagles/ --Bald eagles are back in the Chicagoland area--at the Forest Preserves:","4","1","4,914","http://twitter.com/ToniPreckwinkle/status/192417425180987392"
"2012 Apr 18 12:00:00 AM","4:39 AM","Video of the 4/17 board mtg is ready http://blog.cookcountyil.gov/secretarytotheboard/ @new website, http://blog.cookcountygov.com/ @web pages, http://www.facebook.com/pages/Cook-County-Blog/173076552730688?sk=app_211398918970712 on Facebook","0","0","2,721","http://twitter.com/ToniPreckwinkle/status/192578008157138944"
"2012 Apr 18 12:00:00 AM","7:30 AM","We want you! We're launching the 1st-ever Cook County Government Fellowship Program. Click here to apply today: http://www.ccachicago.org/careers/cook-county-government-fellow","1","0","2,775","http://twitter.com/ToniPreckwinkle/status/192621228341731328"
"2012 Apr 18 12:00:00 AM","7:54 AM","It's Spring and It's Earth Week--http://bit.ly/HTpDf9 Thursday is the Earth Fair Resource Day event, in the County Building, 118 N Clark St.","0","0","2,723","http://twitter.com/ToniPreckwinkle/status/192627093627084800"
"2012 Apr 18 12:00:00 AM","7:56 AM","It's Spring and it's Earth Week-- http://www.cityofchicago.org/city/en/progs/env/earth_day_resourcefair.html Friday is the Earth Day Resource Fair, in the County Building, 118 N. Clark","0","0","2,723","http://twitter.com/ToniPreckwinkle/status/192627769593708545"
"2012 Apr 18 12:00:00 AM","8:00 AM","Bald eagles return to the Cook County Forest Preserves, watch the video: http://on.msnbc.com/HTqQTA","2","0","2,982","http://twitter.com/ToniPreckwinkle/status/192628689668812801"
"2012 Apr 18 12:00:00 AM","9:52 AM","Cook County Works and Bank of America team up for Financial Literacy Workshops in  Maywood and Chicago Heights http://ow.ly/1iS6ay","0","0","2,723","http://twitter.com/ToniPreckwinkle/status/192656757045202944"
"2012 Apr 18 12:00:00 AM","10:19 AM","This Saturday http://blog.cookcountygov.com/upcoming-prescription-drug-take-back-events-in-cook-county/ Prescription Drug Take-back in Oak Park. 8 am to 5 pm. More events at the link.","0","0","2,723","http://twitter.com/ToniPreckwinkle/status/192663569358262272"
"2012 Apr 18 12:00:00 AM","4:40 PM","Video of the 4/17 board mtg is ready http://blog.cookcountyil.gov/secretarytotheboard/ @new website, http://blog.cookcountygov.com/ @web pages, http://www.facebook.com/pages/Cook-County-Blog/173076552730688?sk=app_211398918970712 on Facebook","0","0","2,724","http://twitter.com/ToniPreckwinkle/status/192759444789149696"
"2012 Apr 18 12:00:00 AM","7:40 PM","We want you! We're launching the 1st-ever Cook County Government Fellowship Program. Click here to apply today: http://www.ccachicago.org/careers/cook-county-government-fellow","2","0","3,318","http://twitter.com/ToniPreckwinkle/status/192804754764738560"
"2012 Apr 18 12:00:00 AM","9:32 PM","Watch tomorrow's Forest Preserve Science Symposium online! The event starts at 8:30 Click http://fpdcc.com/symposium/ for info and instructions","1","0","2,809","http://twitter.com/ToniPreckwinkle/status/192833105688666113"
"2012 Apr 19 12:00:00 AM","10:23 AM","@ 1 pm: Watch Toni live at the FPDCC Science Symposium Click http://fpdcc.com/symposium/ for info and connection instructions. #fpdscience","0","0","2,727","http://twitter.com/ToniPreckwinkle/status/193027108719697921"
"2012 Apr 19 12:00:00 AM","10:45 AM","Live@1: President Preckwinkle speaks at the FPDCC Science event. Click http://fpdcc.com/symposium/ for info and connection directions. #fpdscience","0","0","2,727","http://twitter.com/ToniPreckwinkle/status/193032600925900801"
"2012 Apr 19 12:00:00 AM","10:55 AM","Starting soon: President Preckwinkle at the FPDCC Science Symposium. Click http://fpdcc.com/symposium/ for info and instructions. #fpdscience","0","0","2,727","http://twitter.com/ToniPreckwinkle/status/193035025896312832"
"2012 Apr 19 12:00:00 AM","11:15 AM","Prescription Drug Take-back in Oak Park http://blog.cookcountygov.com/upcoming-prescription-drug-take-back-events-in-cook-county/ This Saturday from 8 am to 5 pm.","2","0","4,260","http://twitter.com/ToniPreckwinkle/status/193040172714176512"
"2012 Apr 19 12:00:00 AM","12:41 PM","Cook County Defeats Chicago In ""Battle of the Bulbs"" Environmental Challenge | Cook County Blog http://fb.me/1jgDhXDyb","1","0","2,767","http://twitter.com/ToniPreckwinkle/status/193061807269744640"
"2012 Apr 19 12:00:00 AM","12:56 PM","Spend a summer as a Cook County Fellow.  Click http://blog.cookcountygov.com/2012/04/18/cook-county-announces-summer-fellowship-program/ for information and to apply.","1","0","3,316","http://twitter.com/ToniPreckwinkle/status/193065645389254657"
"2012 Apr 19 12:00:00 AM","1:34 PM","Cook Countyâs Provident Hospital Earns Important LEED Environmental Rating http://blog.cookcountygov.com/2012/04/19/cook-countys-provident-hospital-earns-important-leed-environmental-rating/ #earthweek #sustainability","2","0","3,341","http://twitter.com/ToniPreckwinkle/status/193075202735878144"
"2012 Apr 19 12:00:00 AM","1:36 PM","Cook County Defeats Chicago In ""Battle of the Bulbs"" Environmental Challenge http://blog.cookcountygov.com/2012/04/19/cook-county-defeats-chicago-in-environmental-challenge/","4","0","16,337","http://twitter.com/ToniPreckwinkle/status/193075624611545088"
"2012 Apr 19 12:00:00 AM","3:51 PM","Cook Countyâs Provident Hospital Earns Important Environmental Rating http://ow.ly/1iUyxz","1","0","4,431","http://twitter.com/ToniPreckwinkle/status/193109702920519680"
"2012 Apr 19 12:00:00 AM","6:50 PM","#Fellowship Program http://blog.cookcountygov.com/2012/04/18/cook-county-announces-summer-fellowship-program/ at Cook County Government.  Click the link for details and application","1","0","3,111","http://twitter.com/ToniPreckwinkle/status/193154551728185344"
"2012 Apr 19 12:00:00 AM","7:35 PM","Cook Countyâs Provident Hospital Earns Important LEED Silver Environmental Rating http://blog.cookcountygov.com/2012/04/19/cook-countys-provident-hospital-earns-important-leed-environmental-rating/","1","0","2,801","http://twitter.com/ToniPreckwinkle/status/193165875229110275"
"2012 Apr 19 12:00:00 AM","8:10 PM","Graduate or law students: become a Cook County Fellow Click http://blog.cookcountygov.com/2012/04/18/cook-county-announces-summer-fellowship-program/ for info and to apply.","3","0","5,198","http://twitter.com/ToniPreckwinkle/status/193174678163042304"
"2012 Apr 20 12:00:00 AM","8:15 AM","Get rid of old prescriptions safely, securely http://blog.cookcountygov.com/upcoming-prescription-drug-take-back-events-in-cook-county/ Tomorrow at the Prescription Drug Take-back, Oak Park, 8 am to 5 pm","2","0","3,091","http://twitter.com/ToniPreckwinkle/status/193357250918756352"
"2012 Apr 20 12:00:00 AM","8:20 AM","Spend a summer as a Cook County Fellow.  Click http://blog.cookcountygov.com/2012/04/18/cook-county-announces-summer-fellowship-program/ for information and to apply.","3","0","3,519","http://twitter.com/ToniPreckwinkle/status/193358468651036674"
"2012 Apr 20 12:00:00 AM","8:32 AM","#FF Thanks for the RTs this week! @Z_na @kylehillman @aliciafiasco @WrigleyFielder @poetsna1","1","2","3,148","http://twitter.com/ToniPreckwinkle/status/193361519453548544"
"2012 Apr 20 12:00:00 AM","12:00 PM","Grant Helps Cook County Reduce Greenhouse Gas Emissions  Click here for more: http://blog.cookcountygov.com/2012/04/20/grant-helps-cook-county-reduce-greenhouse-gas-emissions/","1","0","2,804","http://twitter.com/ToniPreckwinkle/status/193413797627703299"
"2012 Apr 20 12:00:00 AM","12:00 PM","Check it out: Cook County Sustanibility | The Official Website of the Cook County Chief Sustainability Officer http://blog.cookcountyil.gov/sustainability/","1","0","2,804","http://twitter.com/ToniPreckwinkle/status/193413968428146688"
"2012 Apr 20 12:00:00 AM","2:11 PM","Turn-in prescription drugs today: http://t.co/MebEmiyI Prescription Drug Take-back in Oak Park. 8 am to 5 pm. More events at the link.","0","0","2,733","http://twitter.com/ToniPreckwinkle/status/193446795462975489"
"2012 Apr 20 12:00:00 AM","9:00 PM","Live in/near Oak Park? Click http://blog.cookcountygov.com/2012/04/13/environmental-control-and-south-suburban-college-sponsor-prescription-drug-take-back-in-south-holland/ for info to turn in old prescription drugs tomorrow at the Village Hall","2","0","3,147","http://twitter.com/ToniPreckwinkle/status/193549762446884864"
"2012 Apr 21 12:00:00 AM","7:25 AM","Get rid of old prescriptions safely, securely http://blog.cookcountygov.com/upcoming-prescription-drug-take-back-events-in-cook-county/ TODAY at the Prescription Drug Take-back, Oak Park, 8 am to 5 pm","1","0","4,926","http://twitter.com/ToniPreckwinkle/status/193706946107412483"
"2012 Apr 21 12:00:00 AM","7:50 AM","We took a lot of different websites and turned them into 1 easy-to-use Cook County Property Portal. Check it out: http://blog.cookcountygov.com/2012/04/02/one-stop-property-tax-portal-open-for-business/","1","0","3,131","http://twitter.com/ToniPreckwinkle/status/193713251303952385"
"2012 Apr 23 12:00:00 AM","11:46 AM","Habitat for Humanity and Cook County  A Winning Partnership - Habitat for Humanity, Chicago South Suburbs (HHCSS), r... http://ow.ly/1j1nsS","1","0","2,743","http://twitter.com/ToniPreckwinkle/status/194497579764035584"
"2012 Apr 23 12:00:00 AM","12:10 PM","This is Open Data Week for Cook County.  5 days of datasets, online events, and hackathons.  Click: http://blog.cookcountygov.com/opencc/welcome-to-open-data-week-2012/ #bigdata #opendata","1","0","8,945","http://twitter.com/ToniPreckwinkle/status/194503601920557057"
"2012 Apr 23 12:00:00 AM","12:19 PM","This week, it's all about DATA. http://bigdataweek.com/blog/open-data-week-partners-with-big-data-week/","0","0","2,736","http://twitter.com/ToniPreckwinkle/status/194505836536672256"
"2012 Apr 23 12:00:00 AM","12:35 PM","Cook County is participating in global Big Data Week.  Click here for the schedule of events:http://blog.cookcountygov.com/opencc/welcome-to-open-data-week-2012/ #opendata #bigdataweek","2","0","3,720","http://twitter.com/ToniPreckwinkle/status/194509769267097600"
"2012 Apr 23 12:00:00 AM","1:01 PM","Cool summer job: becoming a Cook County Fellow--learn more and apply: http://blog.cookcountygov.com/2012/04/18/cook-county-announces-summer-fellowship-program/","3","0","3,985","http://twitter.com/ToniPreckwinkle/status/194516442631241729"
"2012 Apr 23 12:00:00 AM","2:01 PM","It's Open Data Week. We're partnering with Big Data Week for a global spin on local data  Click: http://blog.cookcountygov.com/opencc/welcome-to-open-data-week-2012/ #bigdataweek #opendata","2","0","16,490","http://twitter.com/ToniPreckwinkle/status/194531347707068419"
"2012 Apr 23 12:00:00 AM","2:45 PM","Live Twitter Q&A with Todd Park, U.S. CTO, tomorrow at 1 pm.  To follow, @todd_park, ask questions at #askToddCTO #bigdataweek #opendata","2","0","16,658","http://twitter.com/ToniPreckwinkle/status/194542493533081600"
"2012 Apr 24 12:00:00 AM","7:06 AM","We've got a new home for everything sustainable: Cook County Sustainability. Click http://blog.cookcountyil.gov/sustainability/ and check out our new site","0","0","2,742","http://twitter.com/ToniPreckwinkle/status/194789329451753472"
"2012 Apr 24 12:00:00 AM","7:36 AM","Live-streaming event: 4/25 @11:30 am, ""Government Data & Digital Entrepreneurship"" http://blog.cookcountygov.com/opencc/live-streaming-event-changing-the-code-government-data-and-digital-entrepreneurship/ #opendata #bigdataweek","0","0","2,742","http://twitter.com/ToniPreckwinkle/status/194797022048559104"
"2012 Apr 24 12:00:00 AM","7:46 AM","Live Twitter Q&A with Todd Park, U.S. CTO, TODAY at 1 pm. To follow, @todd_park, ask questions at #askToddCTO #bigdataweek #opendata","0","0","2,742","http://twitter.com/ToniPreckwinkle/status/194799437044912130"
"2012 Apr 24 12:00:00 AM","8:06 AM","Spend a summer as a Cook County Fellow. Click http://blog.cookcountygov.com/2012/04/18/cook-county-announces-summer-fellowship-program/ for information and to apply.","0","0","2,743","http://twitter.com/ToniPreckwinkle/status/194804586584875009"
"2012 Apr 24 12:00:00 AM","8:45 AM","Welcome to Open Data Week 2012 - The Cook County Board of Commissioners proclaimed April 23-27 as Open Data Week.  T... http://ow.ly/1j3j2S","1","0","3,149","http://twitter.com/ToniPreckwinkle/status/194814367353667586"
